,type_x,id_x,title_x,publishedTime,duration,thumbnails_x,descriptionSnippet_x,link_x,shelfTitle,viewCount.text,viewCount.short,channel.name_x,channel.id_x,channel.thumbnails,channel.link_x,accessibility.title,accessibility.duration,type_y,id_y,title_y,thumbnails_y,videoCount_x,descriptionSnippet_y,subscribers,link_y,type,id,title,videoCount_y,thumbnails,link,channel.name_y,channel.id_y,channel.link_y
514,,,,,,,,,,,,,,,,,,channel,UCfrVYWSyIa9Tke9cX3lDSPg,Anxinshi CCTV Camera,"[{'url': '//yt3.ggpht.com/ytc/AAUvwngYMSOABQjwmKiIg_EnKLNEkU9E2YaM_SEwL_Xb=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwngYMSOABQjwmKiIg_EnKLNEkU9E2YaM_SEwL_Xb=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",38,"[{'text': 'Welcome to my channel !!! This is ShenZhen Anxinshi Technology Co.,Ltd. We are a professional manufacturer on '}, {'text': 'CCTV camera', 'bold': True}, {'text': ' .'}]",,https://www.youtube.com/channel/UCfrVYWSyIa9Tke9cX3lDSPg,,,,,,,,,
515,,,,,,,,,,,,,,,,,,channel,UCzczRRLRBFFsilOyz7RDhjA,D&C Security,"[{'url': '//yt3.ggpht.com/ytc/AAUvwniJgjaVpt_32wWAchcljWKIV29wC4Y4U3g5JDVs=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwniJgjaVpt_32wWAchcljWKIV29wC4Y4U3g5JDVs=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",15,"[{'text': 'DCSEC, Convenient for your life. '}, {'text': 'CCTV', 'bold': True}, {'text': ' & IT/AV.'}]",,https://www.youtube.com/channel/UCzczRRLRBFFsilOyz7RDhjA,,,,,,,,,
516,,,,,,,,,,,,,,,,,,channel,UCmYpZcfRuIMXpBchbjt-A2A,Security camera w,"[{'url': '//yt3.ggpht.com/ytc/AAUvwniQzcysXEex0o_6VuG_0iiXJtQC7EpdZvlMDwX7=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwniQzcysXEex0o_6VuG_0iiXJtQC7EpdZvlMDwX7=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",16,,,https://www.youtube.com/channel/UCmYpZcfRuIMXpBchbjt-A2A,,,,,,,,,
517,,,,,,,,,,,,,,,,,,channel,UC1BPhgLgwiVjKAD_MvZEfRQ,CCTV Corp Wholesale Surveillance Security Cameras And Systems,"[{'url': '//yt3.ggpht.com/ytc/AAUvwniTRHIO1Nwi4Mb7WLhUb_slZS51WteAucmIP_UK=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwniTRHIO1Nwi4Mb7WLhUb_slZS51WteAucmIP_UK=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",14,,,https://www.youtube.com/channel/UC1BPhgLgwiVjKAD_MvZEfRQ,,,,,,,,,
518,,,,,,,,,,,,,,,,,,channel,UCoPBlS0JLBT54taPT6XNbUg,ALFAHEEM Computer & Systems security Camera,"[{'url': '//yt3.ggpht.com/ytc/AAUvwni8jgjoBWtxGA9hK3snMIgxRro_PLuL4pjLIsq_39g=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwni8jgjoBWtxGA9hK3snMIgxRro_PLuL4pjLIsq_39g=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",13,,,https://www.youtube.com/channel/UCoPBlS0JLBT54taPT6XNbUg,,,,,,,,,
519,,,,,,,,,,,,,,,,,,channel,UCfHEaKg4XJ4ooQh6QsIbFJw,Security Cameras Encounters,"[{'url': '//yt3.ggpht.com/ytc/AAUvwnjSdb2wB5zCsgf4qYaNa6dYmoZPmOMqhtr5691J=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwnjSdb2wB5zCsgf4qYaNa6dYmoZPmOMqhtr5691J=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",8,,,https://www.youtube.com/channel/UCfHEaKg4XJ4ooQh6QsIbFJw,,,,,,,,,
520,,,,,,,,,,,,,,,,,,channel,UCK2-hTPZ2FCZOs_2koBxRow,Security Camera,"[{'url': '//yt3.ggpht.com/ytc/AAUvwngbQ2N1kBHT8HaJK88MmtmD8Oz-VZvpApSJMKti=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwngbQ2N1kBHT8HaJK88MmtmD8Oz-VZvpApSJMKti=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",9,,,https://www.youtube.com/channel/UCK2-hTPZ2FCZOs_2koBxRow,,,,,,,,,
521,,,,,,,,,,,,,,,,,,channel,UCzr77bTPuoRX8JAlf68-kCw,Cam Security Inc.,"[{'url': '//yt3.ggpht.com/ytc/AAUvwngOjvxxE9YuwrIMGwNsdYmU9cOIAshE8uIJr5uR=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwngOjvxxE9YuwrIMGwNsdYmU9cOIAshE8uIJr5uR=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",5,"[{'text': 'Cam Security, Inc. is a paramount leader in the '}, {'text': 'CCTV Camera', 'bold': True}, {'text': ' Security industry and offers the full product line for any and every\xa0...'}]",,https://www.youtube.com/channel/UCzr77bTPuoRX8JAlf68-kCw,,,,,,,,,
522,,,,,,,,,,,,,,,,,,channel,UCSF_Oy5zc10ovqfwUWoS-jg,security cameras reviews,"[{'url': '//yt3.ggpht.com/ytc/AAUvwngrXThFvMw3KvCcTLMlByyy6yKXNp1L-CUrquIW=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwngrXThFvMw3KvCcTLMlByyy6yKXNp1L-CUrquIW=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",1 video,"[{'text': 'The Amcrest IP2M-841 Wifi Indoor '}, {'text': 'Security Camera', 'bold': True}, {'text': "" helps you keep everything and everyone you love safe. It's equipped with\xa0...""}]",,https://www.youtube.com/channel/UCSF_Oy5zc10ovqfwUWoS-jg,,,,,,,,,
523,,,,,,,,,,,,,,,,,,channel,UCH2UvmGTMV3Pdp40k1RQWag,Moobox Cam,"[{'url': '//yt3.ggpht.com/ytc/AAUvwni42WDUJkdsAf8D0WbjRZF6wQe2tSI7mHWUa6E=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwni42WDUJkdsAf8D0WbjRZF6wQe2tSI7mHWUa6E=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",5,"[{'text': 'When it comes to home '}, {'text': 'security cameras', 'bold': True}, {'text': ' nothing is as simple to install and use as Moobox. Forget the hassle of finding a suitable\xa0...'}]",,https://www.youtube.com/channel/UCH2UvmGTMV3Pdp40k1RQWag,,,,,,,,,
524,,,,,,,,,,,,,,,,,,channel,UCydSDp73P-m3m61W3WZM1jA,Goowls,"[{'url': '//yt3.ggpht.com/ytc/AAUvwnhDoiO0Oc1FsLptAwQpwq1tB1BOTdLCNR5SKxHm=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwnhDoiO0Oc1FsLptAwQpwq1tB1BOTdLCNR5SKxHm=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",4,"[{'text': 'Goowls specializes in smart home '}, {'text': 'security', 'bold': True}, {'text': ' products such as Indoor '}, {'text': 'camera', 'bold': True}, {'text': ', Outdoor '}, {'text': 'camera', 'bold': True}, {'text': ', baby monitor, and so on.'}]",,https://www.youtube.com/channel/UCydSDp73P-m3m61W3WZM1jA,,,,,,,,,
525,,,,,,,,,,,,,,,,,,channel,UCOCAeaqEQpZ24M-yUFAQ4iw,Ageint Security,"[{'url': '//yt3.ggpht.com/ytc/AAUvwniKriSsUbsD7gSpo36_M-A0MLXjexcJ5bpv-os=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwniKriSsUbsD7gSpo36_M-A0MLXjexcJ5bpv-os=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",27,"[{'text': 'Ageint Security providing the best in class service and '}, {'text': 'security camera', 'bold': True}, {'text': ' systems, alarms, and fire.'}]",,https://www.youtube.com/channel/UCOCAeaqEQpZ24M-yUFAQ4iw,,,,,,,,,
526,,,,,,,,,,,,,,,,,,channel,UCdBUhqgpHx_b5ZvFyy14bhA,Home Security Camera Systems,"[{'url': '//yt3.ggpht.com/ytc/AAUvwniAMb3DD2pV0sMpwQxPkPzDFte4M2UQftkY1QgK=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwniAMb3DD2pV0sMpwQxPkPzDFte4M2UQftkY1QgK=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",60,"[{'text': 'What is the best home '}, {'text': 'security', 'bold': True}, {'text': '? system? What home '}, {'text': 'security', 'bold': True}, {'text': '? system should we get? I have a system '}, {'text': 'security', 'bold': True}, {'text': '? 4.51 spyware\xa0...'}]",,https://www.youtube.com/channel/UCdBUhqgpHx_b5ZvFyy14bhA,,,,,,,,,
527,,,,,,,,,,,,,,,,,,channel,UC_6auX6zavoHlbFNjSkIdlw,Keeper Security,"[{'url': '//yt3.ggpht.com/ytc/AAUvwnhqkiFh1u66WQXv7Dgab_tteToFS6SQ7AEj_w=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwnhqkiFh1u66WQXv7Dgab_tteToFS6SQ7AEj_w=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",2,,,https://www.youtube.com/channel/UC_6auX6zavoHlbFNjSkIdlw,,,,,,,,,
528,,,,,,,,,,,,,,,,,,channel,UCmMwaZFPDK3PBB8CWgKfj2Q,computer and cctv security camera sales & service,"[{'url': '//yt3.ggpht.com/ytc/AAUvwnjomeimIwEkVLmA7jtwMmeYhF3wLi6XcvaEvR7zeA=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwnjomeimIwEkVLmA7jtwMmeYhF3wLi6XcvaEvR7zeA=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",15,"[{'text': 'about cctv '}, {'text': 'security camera', 'bold': True}, {'text': ' and computer service , maintenance repairing & fitting etc...'}]",,https://www.youtube.com/channel/UCmMwaZFPDK3PBB8CWgKfj2Q,,,,,,,,,
529,,,,,,,,,,,,,,,,,,channel,UC4bkZ0xWzEV7AqXBc8a28-Q,Arlo Security Camera,"[{'url': '//yt3.ggpht.com/ytc/AAUvwnidhRx43z8qD_XiDdkeO6KOoMUL9JlHM_-PQik1=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwnidhRx43z8qD_XiDdkeO6KOoMUL9JlHM_-PQik1=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",2,"[{'text': 'We will provide High Definition Videos regarding Latest technology, Software, Current Apps, Data Protection from malware and\xa0...'}]",,https://www.youtube.com/channel/UC4bkZ0xWzEV7AqXBc8a28-Q,,,,,,,,,
530,,,,,,,,,,,,,,,,,,channel,UCTegzI9K2BzO1WgKD6jQ6Tw,best wireless surveillance cameras,"[{'url': '//yt3.ggpht.com/ytc/AAUvwnjnG-M82XqFFp_FgXlBmwV8jOGsh6KhIb64tSdj=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwnjnG-M82XqFFp_FgXlBmwV8jOGsh6KhIb64tSdj=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",1 video,"[{'text': 'Talking about wireless '}, {'text': 'surveillance cameras', 'bold': True}, {'text': ',outdoor '}, {'text': 'security camera', 'bold': True}, {'text': ' reviews,best wireless '}, {'text': 'security camera', 'bold': True}, {'text': ' system,best outdoor\xa0...'}]",,https://www.youtube.com/channel/UCTegzI9K2BzO1WgKD6jQ6Tw,,,,,,,,,
531,,,,,,,,,,,,,,,,,,channel,UCqBb3OuJ4kHiR0_XNeUryXw,CAMVIEW Security,"[{'url': '//yt3.ggpht.com/ytc/AAUvwngikZTKPRnMeabD2hu4DubpDQHyhD-1NjCeo75d=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwngikZTKPRnMeabD2hu4DubpDQHyhD-1NjCeo75d=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",7,,,https://www.youtube.com/channel/UCqBb3OuJ4kHiR0_XNeUryXw,,,,,,,,,
532,,,,,,,,,,,,,,,,,,channel,UCJbMRZQG7OmI_w1Co0Gh7TQ,Eyedea CCTV,"[{'url': '//yt3.ggpht.com/ytc/AAUvwnhZxsRD0a51W03whRXQ-MdtDtTdPqUbWSLkENcOhw=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwnhZxsRD0a51W03whRXQ-MdtDtTdPqUbWSLkENcOhw=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",23,"[{'text': 'Provide information, guide, and instruction on CCTV '}, {'text': 'Security Camera', 'bold': True}, {'text': ' system Video surveillance system.'}]",,https://www.youtube.com/channel/UCJbMRZQG7OmI_w1Co0Gh7TQ,,,,,,,,,
533,,,,,,,,,,,,,,,,,,channel,UCtFF8i07TaP4D5UhQw3F7jg,Alex Camera Security,"[{'url': '//yt3.ggpht.com/ytc/AAUvwngPmy57lENrgj2PjwKcogKFpJHWRC7JEqcyOjuo=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwngPmy57lENrgj2PjwKcogKFpJHWRC7JEqcyOjuo=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",10,,,https://www.youtube.com/channel/UCtFF8i07TaP4D5UhQw3F7jg,,,,,,,,,
534,,,,,,,,,,,,,,,,,,channel,UCz7JNk-nRozct0XhyGVLcTA,Online Camera Setup,"[{'url': '//yt3.ggpht.com/ytc/AAUvwng2jSGj9r9DPNEUXnTvWfNlnQhSCLN-LWuT8hK4=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwng2jSGj9r9DPNEUXnTvWfNlnQhSCLN-LWuT8hK4=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",7,"[{'text': 'We are a group of Online Camera Setup. If you want to achieve the best performance of your Arlo '}, {'text': 'Security Cameras', 'bold': True}, {'text': ' or any users\xa0...'}]",,https://www.youtube.com/channel/UCz7JNk-nRozct0XhyGVLcTA,,,,,,,,,
535,,,,,,,,,,,,,,,,,,channel,UCfFuNY1qNfuoR20Q17WiACQ,Best Security Camera System,"[{'url': '//yt3.ggpht.com/ytc/AAUvwniXfMWsdzoMVfUGbV3eaRh-ge7kkyNHUEx1MJ0L=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwniXfMWsdzoMVfUGbV3eaRh-ge7kkyNHUEx1MJ0L=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",5,,,https://www.youtube.com/channel/UCfFuNY1qNfuoR20Q17WiACQ,,,,,,,,,
536,,,,,,,,,,,,,,,,,,channel,UCT8FGy5oJUYnxIOOY4qHisg,SNEC FOR SECURITY CAMERA,"[{'url': '//yt3.ggpht.com/ytc/AAUvwnjTEIzPlDSL2_yqmFHWOsALeFeSJotrQR1j0A=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwnjTEIzPlDSL2_yqmFHWOsALeFeSJotrQR1j0A=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",8,[{'text': 'ئەمە چەنەڵی کۆمپانیای SNEC ە کە لە بواری کامیرەی چاودێری کاردەکات. لە رێگای ئەم چەنەڵەوە خزمەتی زیاتر بە کڕیار و داواکارەکانی\xa0...'}],,https://www.youtube.com/channel/UCT8FGy5oJUYnxIOOY4qHisg,,,,,,,,,
537,,,,,,,,,,,,,,,,,,channel,UCi4So0Ak0VKsGIdgvWYZuYg,Home Camera Security,"[{'url': '//yt3.ggpht.com/ytc/AAUvwnjFaAi2MGMHL3k1MiKcCQYEFo3mFYF6KODLMZOu=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwnjFaAi2MGMHL3k1MiKcCQYEFo3mFYF6KODLMZOu=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",7,,,https://www.youtube.com/channel/UCi4So0Ak0VKsGIdgvWYZuYg,,,,,,,,,
538,,,,,,,,,,,,,,,,,,channel,UCHDwMWm8OX2fnSgCEJuwqSw,Delta Security Solutions,"[{'url': '//yt3.ggpht.com/ytc/AAUvwnhwqPVntOkZTLNCHDfwljiCOqoFTAuicOTgKbdvGeI=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwnhwqPVntOkZTLNCHDfwljiCOqoFTAuicOTgKbdvGeI=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",9,,,https://www.youtube.com/channel/UCHDwMWm8OX2fnSgCEJuwqSw,,,,,,,,,
539,,,,,,,,,,,,,,,,,,channel,UCrd31f3-HIC19oNh5_oyGuw,wireless home monitoring system,"[{'url': '//yt3.ggpht.com/ytc/AAUvwni8gy8ShN6jrqUMUaB4-Kij9Yu67ESNJ4HTwHbr=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwni8gy8ShN6jrqUMUaB4-Kij9Yu67ESNJ4HTwHbr=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",2,,,https://www.youtube.com/channel/UCrd31f3-HIC19oNh5_oyGuw,,,,,,,,,
540,,,,,,,,,,,,,,,,,,channel,UCU2WHVwPyBClEpjjq2iCZmg,Miami Total Security - Miami Security Camera Installer,"[{'url': '//yt3.ggpht.com/ytc/AAUvwnga7X7Kpuk_5uKO1Dk-c0F8iVxAzU01rHnhlR04nA=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwnga7X7Kpuk_5uKO1Dk-c0F8iVxAzU01rHnhlR04nA=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",17,"[{'text': 'We do offer a complete security line of services, as: HD '}, {'text': 'security Cameras', 'bold': True}, {'text': ', IP Security Solutions, Access Control, Home\xa0...'}]",,https://www.youtube.com/channel/UCU2WHVwPyBClEpjjq2iCZmg,,,,,,,,,
541,,,,,,,,,,,,,,,,,,channel,UCxs89xZI6XX4lBB47zapoKQ,Zim Security Cameras,"[{'url': '//yt3.ggpht.com/ytc/AAUvwng7RM1ufvZ_4woThlfjUHRM7tsPoFMS3vV7FSPC=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwng7RM1ufvZ_4woThlfjUHRM7tsPoFMS3vV7FSPC=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",9,"[{'text': 'Welcome to Zim '}, {'text': 'Security camera', 'bold': True}, {'text': '. We teach you how to install your '}, {'text': 'security camera', 'bold': True}, {'text': '. And also show you easy DIY guides to\xa0...'}]",,https://www.youtube.com/channel/UCxs89xZI6XX4lBB47zapoKQ,,,,,,,,,
542,,,,,,,,,,,,,,,,,,channel,UC1xThn26qEvtyFiZXtuWyOg,Zim Home Security Cameras,"[{'url': '//yt3.ggpht.com/ytc/AAUvwnjEluRRA2HgqEGUZLqd9eAs1rbC2rlTmKQK1F-9=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwnjEluRRA2HgqEGUZLqd9eAs1rbC2rlTmKQK1F-9=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",4,"[{'text': 'Home security is of paramount importance to everyone. Zim Home '}, {'text': 'Security Camera', 'bold': True}, {'text': ' channel is going to give you all the\xa0...'}]",,https://www.youtube.com/channel/UC1xThn26qEvtyFiZXtuWyOg,,,,,,,,,
543,,,,,,,,,,,,,,,,,,channel,UCQHoK9Z4L4CmOpv_t7chqNQ,OVISS CCTV,"[{'url': '//yt3.ggpht.com/ytc/AAUvwngVwfDyzAbrclzuKxxTNcWHC6x_4VXKQHBaboxkdA=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwngVwfDyzAbrclzuKxxTNcWHC6x_4VXKQHBaboxkdA=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",15,,,https://www.youtube.com/channel/UCQHoK9Z4L4CmOpv_t7chqNQ,,,,,,,,,
544,,,,,,,,,,,,,,,,,,channel,UCD-EH4WltNle3dsHLvVEwnA,AUCOM Surveillance,"[{'url': '//yt3.ggpht.com/ytc/AAUvwnitpXxHOGkjCPe1Qh31pLt-iqTxlPpOnHq_yZNH=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwnitpXxHOGkjCPe1Qh31pLt-iqTxlPpOnHq_yZNH=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",31,"[{'text': 'AUCOM Surveillance provides '}, {'text': 'Security Camera', 'bold': True}, {'text': ' systems. Full Range of High Definition '}, {'text': 'Security Cameras', 'bold': True}, {'text': ' and HD Video\xa0...'}]",,https://www.youtube.com/channel/UCD-EH4WltNle3dsHLvVEwnA,playlist,PL6E9A1F714073941E,CCTV Security Camera Kit,26.0,"[{'url': 'https://i.ytimg.com/vi/SrR0ZWqAO5g/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCd-DQUM_4q4TtH6IazJBVTZLW6QQ', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/SrR0ZWqAO5g/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLDNUFHL8VXnW2I5MNESSAjwcXv7cg', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/SrR0ZWqAO5g/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAoMt7IJbvO1Cup3rjfZjPOF4TYNQ', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/SrR0ZWqAO5g/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAeY7atn-drNNr6J2p__rHkYgcLrg', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PL6E9A1F714073941E,AUCOM Surveillance,UCD-EH4WltNle3dsHLvVEwnA,https://www.youtube.com/channel/UCD-EH4WltNle3dsHLvVEwnA
545,,,,,,,,,,,,,,,,,,channel,UCOpvGvNA4rPeyGrkFt_gYqA,wireless security camera reviews,"[{'url': '//yt3.ggpht.com/ytc/AAUvwnjsCi2rW-ROKAX9V-inLwtLIn7kIdu6uCAodVZc=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwnjsCi2rW-ROKAX9V-inLwtLIn7kIdu6uCAodVZc=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",1 video,,,https://www.youtube.com/channel/UCOpvGvNA4rPeyGrkFt_gYqA,,,,,,,,,
546,,,,,,,,,,,,,,,,,,channel,UC1g7uK4cEZDqbQ_NHG_thqw,security camera,"[{'url': '//yt3.ggpht.com/ytc/AAUvwniHSfbu0R0-H9cjZNdaPCPKNLoZ1iitvRxjKg=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwniHSfbu0R0-H9cjZNdaPCPKNLoZ1iitvRxjKg=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",1 video,,,https://www.youtube.com/channel/UC1g7uK4cEZDqbQ_NHG_thqw,,,,,,,,,
547,,,,,,,,,,,,,,,,,,channel,UCWePqGFwVpTu9FC75OeiU0A,V.S CCTV Camera Security Systems,"[{'url': '//yt3.ggpht.com/ytc/AAUvwnh_JZD_fLTJ8igASGBWrWOZSnK1yO_5qYp-6E6fhg=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwnh_JZD_fLTJ8igASGBWrWOZSnK1yO_5qYp-6E6fhg=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",9,"[{'text': 'CCTV Camera', 'bold': True}, {'text': '.'}]",,https://www.youtube.com/channel/UCWePqGFwVpTu9FC75OeiU0A,,,,,,,,,
548,,,,,,,,,,,,,,,,,,channel,UCVFfpI-iJMQPM8KwjK_l1Fg,Denver Security Camera,"[{'url': '//yt3.ggpht.com/ytc/AAUvwnhbFNwRhD9mqrmhv29ZL5Ettxu5xP2ea1u3fw=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwnhbFNwRhD9mqrmhv29ZL5Ettxu5xP2ea1u3fw=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",12,,,https://www.youtube.com/channel/UCVFfpI-iJMQPM8KwjK_l1Fg,,,,,,,,,
549,,,,,,,,,,,,,,,,,,channel,UCNm29YiHQqx3Qe5z-7TX5FQ,All Security Stuff,"[{'url': '//yt3.ggpht.com/ytc/AAUvwniklfyvkBrXVz0FarzNRsi57LBstt8LtCm8xwMc=s88-c-k-c0x00ffffff-no-rj-mo', 'width': 88, 'height': 88}, {'url': '//yt3.ggpht.com/ytc/AAUvwniklfyvkBrXVz0FarzNRsi57LBstt8LtCm8xwMc=s176-c-k-c0x00ffffff-no-rj-mo', 'width': 176, 'height': 176}]",2,"[{'text': ""This YouTube channel is to tell all the things about security. No matter it's ""}, {'text': 'security camera', 'bold': True}, {'text': ' or any other knowledge or security tips\xa0...'}]",,https://www.youtube.com/channel/UCNm29YiHQqx3Qe5z-7TX5FQ,,,,,,,,,
