type,id,title,videoCount,thumbnails,link,channel.name,channel.id,channel.link
playlist,PLMcpnLN7bnOUoOhmyO2ybDBENrwZDG8oZ,Security Camera's,24,"[{'url': 'https://i.ytimg.com/vi/fouzqpOIUGw/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLBI3KOR8OVYa6edssRVhm9b-_bwhg', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/fouzqpOIUGw/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLC3HMTNls5gIWTXCyXJuDr7LRrCAA', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/fouzqpOIUGw/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDvG45YPp5wUzE9A5DyNduzV0uHcQ', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/fouzqpOIUGw/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCprz3noKKr_-DC9hEFnDWW3eftyA', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLMcpnLN7bnOUoOhmyO2ybDBENrwZDG8oZ,Munsters1025,UCcrC54J7vjGxUrOSYx9sJPQ,https://www.youtube.com/channel/UCcrC54J7vjGxUrOSYx9sJPQ
playlist,PLhb2N7QCJ3RaodSAY2PkQ3w5ogd62zgVT,Home Security Camera,10,"[{'url': 'https://i.ytimg.com/vi/bJ6BKQmqQck/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLBJX9JJ_j_6YmpUdOdjYsk-KyDgWQ', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/bJ6BKQmqQck/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLC4-U9un2aDAxEn1dZ8llRXEBXcRg', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/bJ6BKQmqQck/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLC5MTwGrZglvHQ3n4J2Y8a3Hw-55A', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/bJ6BKQmqQck/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDuVNWtc7zyoow9nueKkWvc1heriA', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLhb2N7QCJ3RaodSAY2PkQ3w5ogd62zgVT,Bighnaraj Pradhan,UC46S4r5dECsAQE_n7BfcDKA,https://www.youtube.com/channel/UC46S4r5dECsAQE_n7BfcDKA
playlist,PLllUNW5pS32UuToVbrHduER9tXYZUCTpp,Android Security Camera Apps for IP and CCTV Video Surveillance,7,"[{'url': 'https://i.ytimg.com/vi/MInilGm9Osg/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLD48v1lQsqIKe4rMbbfpaJB7-N7Cg', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/MInilGm9Osg/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLDAeV04Okp60ScIlq6l50LaziBEnw', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/MInilGm9Osg/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLD-ivNy_68yFiE3r6b3Ii9U2Gg2BA', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/MInilGm9Osg/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBPum5YtF3lD3nmIcbNL4j8DlEcgw', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLllUNW5pS32UuToVbrHduER9tXYZUCTpp,CCTV Camera Pros,UC8k725GWqy7zsLf5RFz5n2A,https://www.youtube.com/channel/UC8k725GWqy7zsLf5RFz5n2A
playlist,PL2rBoMZ9JccPMjhBY6fAd72oewvDHS3wI,DIY Security Camera,23,"[{'url': 'https://i.ytimg.com/vi/1iGyamJCikI/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLBJSd8Na318163siWF0e3D3MUdibQ', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/1iGyamJCikI/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLAQX_mhBsAWmfviRlr9z_BNmfz_7A', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/1iGyamJCikI/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDchbXjiFoa6F-rWAF4jkzLY9RjKg', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/1iGyamJCikI/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBkB3n9CHvutKHfNIsmsWmzFu4WCw', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PL2rBoMZ9JccPMjhBY6fAd72oewvDHS3wI,Steve Duran,UCCPIouhgfERt0rkKKzdK43w,https://www.youtube.com/channel/UCCPIouhgfERt0rkKKzdK43w
playlist,PLeQslvYvg2hp4-99_3kHBp1foLd4B-1oo,Security Camera,13,"[{'url': 'https://i.ytimg.com/vi/UjWkB0UZM1M/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLBmsF6H-b6zyza9IlC-fQ1PRVQCpw', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/UjWkB0UZM1M/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLBPz99RzXdnDAUHdbAls-tpQvYt1w', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/UjWkB0UZM1M/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLD4LRz2Af_ysmZZp8O1OAWTcSItRQ', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/UjWkB0UZM1M/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBm8wqSNleMwFb7NdwLJt9xOktfUg', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLeQslvYvg2hp4-99_3kHBp1foLd4B-1oo,Paul Nicolasin,UCX5hvY8Lh1ZrcXmyy_s4_2g,https://www.youtube.com/channel/UCX5hvY8Lh1ZrcXmyy_s4_2g
playlist,PL-bHy946uWE1l4Xpwbx3YQ29hKAYydwXQ,Security Camera,21,"[{'url': 'https://i.ytimg.com/vi/TYgfTbZqSiU/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCQoIKrEZrBBds_RYcVSp1Imwov4A', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/TYgfTbZqSiU/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLAy40HAV4SxjJGDfJPQQUexTDwzRg', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/TYgfTbZqSiU/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAD8MSjUsspxzSGrG6kehAICHzhiQ', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/TYgfTbZqSiU/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAFqd8QzUIyuW9jDeVP__f_mkbIvA', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PL-bHy946uWE1l4Xpwbx3YQ29hKAYydwXQ,Marco Xu,UCMSJ7fk6Lan2boDsiVUdD0Q,https://www.youtube.com/channel/UCMSJ7fk6Lan2boDsiVUdD0Q
playlist,PLdVDVeWb5dboj3uqFyu_0woviNYDlfyjA,Security camera,45,"[{'url': 'https://i.ytimg.com/vi/-noQjTG5gjM/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCfUJ7PYlivC5MSM2vyNWJzNhDpmg', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/-noQjTG5gjM/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLABCeoaqWtzBowzQyYvB0DtSOVZhA', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/-noQjTG5gjM/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA9FQP7zyBQpUtZIQoHbJ6D-V-9Qw', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/-noQjTG5gjM/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDd81Y787_2Qugj4-7EFdQyYRmTIA', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLdVDVeWb5dboj3uqFyu_0woviNYDlfyjA,milad issa,UCH3ELJlm18XNcAAn92Zq3Cg,https://www.youtube.com/channel/UCH3ELJlm18XNcAAn92Zq3Cg
playlist,PLABF0jOixZIusSofm87UKwEJJFM_mil9i,SECURITY CAMERA REVIEWS,37,"[{'url': 'https://i.ytimg.com/vi/4RG7K3baLho/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLBQMsF_YYsMITL0qplPfyRyJC9bsg', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/4RG7K3baLho/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCmPsZfJqKo_j140wj4jxkRzWK55w', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/4RG7K3baLho/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBamz_YrmVvSgYpH-2Hy_pjP7TYzg', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/4RG7K3baLho/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBHOpWg_p-j6VPTrqAQWdmxNxOe3Q', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLABF0jOixZIusSofm87UKwEJJFM_mil9i,Steve DOES,UC7Wy-UuuwOqHxu4JeVWVX4g,https://www.youtube.com/channel/UC7Wy-UuuwOqHxu4JeVWVX4g
playlist,PL2BkRbUQOLVcRR8DR7VHQyb8ZtxT5J--6,Security camera setup,34,"[{'url': 'https://i.ytimg.com/vi/3Ddzp0rAeMg/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLDgxkAIYnMvcDCqIT3RnCYTmnDFhg', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/3Ddzp0rAeMg/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLBxTdunyaxyLaeKoyAP3eS83TV5rg', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/3Ddzp0rAeMg/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBewCl5BpvmPHUO-zafurQOFmulqA', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/3Ddzp0rAeMg/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCM61-zDX8mGBNuJGJpz-o6U3c_9w', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PL2BkRbUQOLVcRR8DR7VHQyb8ZtxT5J--6,JOHN RAINEY,UCgCST9XUQ9g47pt3xORQ8ww,https://www.youtube.com/channel/UCgCST9XUQ9g47pt3xORQ8ww
playlist,PLUfN18kfoidOCTvydSAxEuttPxlLJqnW7,raspi zero security camera,13,"[{'url': 'https://i.ytimg.com/vi/NbFruaDUKB0/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCCFD6Pe28U3eDDOzAScd3YgFBcaQ', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/NbFruaDUKB0/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLBz50xo-F4iJElMlAr-qQXM2n6lEg', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/NbFruaDUKB0/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBf9cq6W3Phld_7HIG4tAapwKYpJA', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/NbFruaDUKB0/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBwMraaoYIY9n-qgudn8Zy2X7P9Kw', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLUfN18kfoidOCTvydSAxEuttPxlLJqnW7,oldphoneman,UCdtNF3ruSD9z3BP38R8_wcg,https://www.youtube.com/channel/UCdtNF3ruSD9z3BP38R8_wcg
playlist,PLJbWQFL_bkhyIm-v_UOME8CQvDZYyQUJE,Security camera,14,"[{'url': 'https://i.ytimg.com/vi/cRglMx-wuuE/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLALi9IzwNF9UZV-u9rD5qLTxp4caw', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/cRglMx-wuuE/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLAfdX8zDGSFTHXHSXEUKFU9TeaKAg', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/cRglMx-wuuE/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAhjZJGdHzmA-XuGXZ71e4uVo-xLA', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/cRglMx-wuuE/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBm9m2w1flqJu1zPihXaCHtB-VdLA', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLJbWQFL_bkhyIm-v_UOME8CQvDZYyQUJE,Sheila Thorne,UCRq3fjirnxEcngRR0h8DCWA,https://www.youtube.com/channel/UCRq3fjirnxEcngRR0h8DCWA
playlist,PLgLJrILKL0KMrcmNk_p7fLtbvKW_Pw1gD,Security camera,44,"[{'url': 'https://i.ytimg.com/vi/0pYBERSx__4/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCq9g2ginCS1OlDiNLKuGc4v369Mg', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/0pYBERSx__4/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCuJGSMkOSNW251wShn5LhloGX6zw', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/0pYBERSx__4/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCs__Hsy1s67LIK5E8MVFFZZ9-roA', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/0pYBERSx__4/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCYS_Ey-J0vyBlBHIdxEYBjwxthYQ', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLgLJrILKL0KMrcmNk_p7fLtbvKW_Pw1gD,Jan Nguyen,UCMG0sJwD3sFRaRuzw53GjDw,https://www.youtube.com/channel/UCMG0sJwD3sFRaRuzw53GjDw
playlist,PLaCCRVNDl6-4xqYlOKJFGiZjaq4UW5HJL,Alf security camera practices,6,"[{'url': 'https://i.ytimg.com/vi/mJgUmTtdIYM/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCZqWOsjhumC32mvKorP4JEZtNL8Q', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/mJgUmTtdIYM/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLD-BqifzH3mqoqHno0FoGZHXPBlWg', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/mJgUmTtdIYM/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBRI3_lEN6aGg3UwqV389pJ5oakwg', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/mJgUmTtdIYM/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCOgv37qvjhF5uWC1_CbVXUPITEzA', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLaCCRVNDl6-4xqYlOKJFGiZjaq4UW5HJL,Alfred Lam,UCVsoyrNGYTbfsSRgds2ucFw,https://www.youtube.com/channel/UCVsoyrNGYTbfsSRgds2ucFw
playlist,PLNDLlbpVcraqMVeM2sc-HYaSq2bQ2Wic-,SECURITY CAMERA - CONFIGURATION,8,"[{'url': 'https://i.ytimg.com/vi/Uy0y10Za204/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLD--hxaKmHiV6CCQHMtuahTkmU7Aw', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/Uy0y10Za204/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLBQO5bA_fwIi84tZH_u8BaQynHlzQ', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/Uy0y10Za204/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCnIxWZujI-dWgdKrDC34A5Wsp58w', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/Uy0y10Za204/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCBN3f8m_SE9wuBD0ryLdDaqQAxSw', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLNDLlbpVcraqMVeM2sc-HYaSq2bQ2Wic-,cms3 soho,UCNMwnh571erLcMqSz9nkT4A,https://www.youtube.com/channel/UCNMwnh571erLcMqSz9nkT4A
playlist,PLOU5l7pSvtO5sTHB6mOiOI_QKijdieLi6,Security Camera,9,"[{'url': 'https://i.ytimg.com/vi/NAlWcdT11Sw/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLAKq0VWMd0-LsNvNBvRSXH8fXcB4w', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/NAlWcdT11Sw/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLA967OlF-GnO10FfbQXuB0_Y5jVEQ', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/NAlWcdT11Sw/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA8bp3ZS7hrlCA3IXnsD20_jkVN8Q', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/NAlWcdT11Sw/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLACTIiapFbGBmjmPGQmlLgKVdjM6g', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLOU5l7pSvtO5sTHB6mOiOI_QKijdieLi6,Response Electronics,UC7j9zg3jipZijqJYA-7pH3Q,https://www.youtube.com/channel/UC7j9zg3jipZijqJYA-7pH3Q
playlist,PLN6k5c2zGhKGoXf3jlWcZLfO8Cfbr-TCm,Security Camera With DVR,22,"[{'url': 'https://i.ytimg.com/vi/8NO3gVY5E8o/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCoc2kmxlH651M0SUCSeYDmsq7pEA', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/8NO3gVY5E8o/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLBPLOOwoAeTSn2AW8FJIXz49-jXyw', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/8NO3gVY5E8o/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBlUt7PTp8zV-WT-EgYglw0Sv4L-g', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/8NO3gVY5E8o/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDTcIbklIH6JQ7aRtKDV51FMlx-sw', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLN6k5c2zGhKGoXf3jlWcZLfO8Cfbr-TCm,The Gadget Tube,UC5GHz-hAPhNlCdf1EUvYJig,https://www.youtube.com/channel/UC5GHz-hAPhNlCdf1EUvYJig
playlist,PL4UK5IbjEfv0qFgYHKf29PQDaWYULqcPd,HD Varifocal Security Camera,8,"[{'url': 'https://i.ytimg.com/vi/jczD41oILmw/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLAdfK08fRwUw8GMUPYYc-StrGej_g', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/jczD41oILmw/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLBdV0nbqnqgeCrrlgVy3eFoNu71Qw', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/jczD41oILmw/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLD5OwSdoIwUEeYFwDm0yYW1p1ks3Q', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/jczD41oILmw/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDC9q_M_BrUF7lcgrXo17W3FBvRgQ', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PL4UK5IbjEfv0qFgYHKf29PQDaWYULqcPd,Lorex Technology Inc,UCBRQneNUSdU_bnRXuARdMFA,https://www.youtube.com/channel/UCBRQneNUSdU_bnRXuARdMFA
playlist,PL-gv5FptADyaFC38MSg_vSEu-SXmRRszg,Security camera systems,15,"[{'url': 'https://i.ytimg.com/vi/nvqx2sGRE8c/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLD4sQKeF35ciiEXaDtzD0jayAWhBQ', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/nvqx2sGRE8c/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLDEcYk4k6NDlN6GByL4ypxiXQBwLg', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/nvqx2sGRE8c/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDTitBLqaMUmF-rkYc69qYi0812qQ', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/nvqx2sGRE8c/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDHo4vKTzWyE1V3mB5ctuF7b11wfQ', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PL-gv5FptADyaFC38MSg_vSEu-SXmRRszg,Mike Kool,UC7w9GTZk3QTYJ6dQVC_zNOw,https://www.youtube.com/channel/UC7w9GTZk3QTYJ6dQVC_zNOw
playlist,PLAdkNWrVWUAvkfNDWsNM0Oj7JbFJD2SdN,Security Camera Reviews,24,"[{'url': 'https://i.ytimg.com/vi/sobNJKz3XcQ/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLDwKXFOZVrFZHSHqyawRFPZEGy69w', 'width': 168, 'height': 94}, {'url': 'https://i.ytimg.com/vi/sobNJKz3XcQ/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLB9l8_nZndtJ-Yd95cYz1ljCVTqkQ', 'width': 196, 'height': 110}, {'url': 'https://i.ytimg.com/vi/sobNJKz3XcQ/hqdefault.jpg?sqp=-oaymwEXCPYBEIoBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAs71plUbGCUIi1Y8kc0yrKcOb_Pw', 'width': 246, 'height': 138}, {'url': 'https://i.ytimg.com/vi/sobNJKz3XcQ/hqdefault.jpg?sqp=-oaymwEXCNACELwBSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCmQ90wIEskfcCC3_mDpGeCkk8FJg', 'width': 336, 'height': 188}]",https://www.youtube.com/playlist?list=PLAdkNWrVWUAvkfNDWsNM0Oj7JbFJD2SdN,Anthony Moss,UCQYMRkp4h_sQh5DWE0uw6pw,https://www.youtube.com/channel/UCQYMRkp4h_sQh5DWE0uw6pw
